source,cell,s,gamma1,gamma2,ratio_obs,ratio_pred_edge,ratio_pred_null,caveat
tree_percell,heston_RF/12-37/digital_1.0,0.39955906555893406,-2.084969824544158,13.80602572832301,0.5925316259644845,0.705098584966249,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-38/call_0.9,0.4498772363739338,-1.4419905175921144,9.423040624851081,0.6142620957389519,0.8314636788201378,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-38/call_1.0,0.45075712961233105,-1.433059065543566,9.372115491300782,0.6145411035083433,0.832855962374998,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-38/call_1.1,0.4516282593187548,-1.4228822568219068,9.314397399551467,0.6148897522570921,0.8343445838819948,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-38/digital_1.0,0.3995699467237649,-2.0849726808122133,13.806216526331259,0.5925215626570425,0.7051029870079325,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-39/call_0.9,0.4497334913522443,-1.4420306138135226,9.423966701528697,0.6141854787459765,0.8313502231543999,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-39/call_1.0,0.45063745546728873,-1.4330988789599992,9.372956400157301,0.6144776643003357,0.8327604571011634,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-39/call_1.1,0.45152962062158636,-1.4229199196201885,9.315142153996426,0.6148377070575327,0.8342651888288476,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-39/digital_1.0,0.3979698121163556,-2.080264978343888,13.764501060429183,0.5917773955186657,0.7046250461977321,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-40/call_0.9,0.510553705200085,-2.948729679125739,10.205783275440774,0.6116070195516526,0.9505804735850781,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-40/call_1.0,0.5179307565977369,-2.941032536792288,10.119570015323768,0.6105392334524172,0.9577409455228996,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-40/call_1.1,0.5245528351084027,-2.931708423662867,10.0217769589012,0.6097162236923798,0.9643809831397108,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-40/digital_1.0,0.13143098623779848,-3.128586810336827,15.003120764226818,0.7207330871539153,0.46352146936143024,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-41/call_0.9,0.49698643775480156,-1.349638007862257,7.433850772797703,0.6488735685146262,0.9042501092327908,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-41/call_1.0,0.49786547073789916,-1.3423369586752252,7.394409112739426,0.6491334199567218,0.9051934299270812,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-41/call_1.1,0.49873744348532884,-1.3340000638617189,7.349783340431355,0.6494579697749833,0.9061882358957328,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-41/digital_1.0,0.44630699150156755,-1.8842612145250761,10.872136222860222,0.6284337819256579,0.8164720136366264,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-42/call_0.9,0.5562965179371064,-2.59397455821163,7.63273638103513,0.6438540390554077,1.0155510304046058,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-42/call_1.0,0.5631972444580922,-2.5884725842926373,7.57425467124898,0.6430168574985243,1.0203109163607407,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-42/call_1.1,0.5693949597040162,-2.581522942328396,7.506675802778858,0.6423881524073088,1.0246852826999675,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/12-42/digital_1.0,0.1954788303041093,-2.7209052908961526,11.264759517703293,0.741196732088888,0.6507343749407931,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-19/call_0.9,0.023839942080994728,9.466378498649833,90.57696472847961,0.24520063982955131,-2.80734394750232,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-19/call_1.0,0.03835574852038919,9.495482237410009,90.9252562536077,0.22760708711587158,-2.8380306788205787,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-19/call_1.1,0.05112519037886647,9.51644079381422,91.17217433064287,0.21206783250569256,-2.859901803574968,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-19/digital_1.0,0.6001340681474588,3.85881391333643,31.018600684299365,0.8042215604151273,0.13774169965253652,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-20/call_0.9,0.11784252855469518,-0.46263872246431975,34.82068366536093,0.32249907922388094,-0.4020667972721169,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-20/call_1.0,0.10857187880334815,-0.4485822510771571,34.80505540874887,0.31172702093010396,-0.40833194142592494,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-20/call_1.1,0.10041373440066076,-0.4358354395307111,34.774673654633354,0.30219690866376037,-0.41274856670516935,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-20/digital_1.0,0.548832629655568,-1.0140897398270194,24.097579039565286,0.7209049279959574,0.5433634096113193,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-21/call_0.9,0.11784252855459218,-0.4626387224662778,34.82068366535765,0.3224990792237073,-0.40206679727202205,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-21/call_1.0,0.10857187880324251,-0.4485822510755963,34.80505540874221,0.3117270209299959,-0.40833194142575485,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-21/call_1.1,0.10041373440076319,-0.4358354395314029,34.774673654629616,0.3021969086638143,-0.41274856670493965,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-21/digital_1.0,0.5488326296551115,-1.0140897398586863,24.097579039625906,0.720904927995001,0.5433634096115239,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-22/call_0.9,0.11761112881214267,-0.46226475012375434,34.8138169231174,0.3229985970288868,-0.4019673431548181,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-22/call_1.0,0.10837954147144634,-0.44827927768324666,34.79988313090099,0.3121455976551777,-0.408259412582345,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-22/call_1.1,0.10025541404523237,-0.4355919364680817,34.77081287596494,0.3025436286949989,-0.41269662878657937,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-22/digital_1.0,0.5455340304169478,-1.0014627861007537,23.873012751047234,0.7241917529577876,0.5427865313622582,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-32/call_0.9,0.0238399420810413,9.466378498648702,90.57696472845997,0.2452006398294613,-2.8073439475015545,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-32/call_1.0,0.038355748520296426,9.495482237408977,90.92525625358624,0.22760708711601227,-2.8380306788195897,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-32/call_1.1,0.051125190378894285,9.516440793813487,91.17217433062815,0.2120678325056775,-2.8599018035743744,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-32/digital_1.0,0.6001340681490859,3.85881391330578,31.01860068399762,0.8042215604160261,0.13774169966300367,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-33/call_0.9,0.020655501158476055,9.440038213825787,90.24799133202733,0.24887748459274592,-2.7896096812706146,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-33/call_1.0,0.035150485827163035,9.469004050771806,90.59452227091022,0.23131669395321486,-2.820858333975631,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-33/call_1.1,0.04790169006191135,9.489861471148723,90.84016134943212,0.2158042985466843,-2.8432597692645247,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-33/digital_1.0,0.6020984183873904,3.856580406801069,30.956791034249058,0.8054338806252321,0.1421672960965253,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-34/call_0.9,0.49417990019342517,-1.0138659268213963,8.673320580100752,0.6564943308146395,0.8501090620014816,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-34/call_1.0,0.4889986385718993,-1.0078538539777593,8.676278619459397,0.6521574846017937,0.8467764616627333,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-34/call_1.1,0.48447301396420456,-1.0021334565737312,8.67477068064714,0.6483379338981977,0.843940461064776,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-34/digital_1.0,0.7295903847224351,-1.1769815513078357,6.998083319026655,0.8149971035513365,1.0041185084371829,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-35/call_0.9,0.4941799001934327,-1.0138659268210546,8.673320580105507,0.656494330814598,0.8501090620013451,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-35/call_1.0,0.4889986385720451,-1.0078538539767383,8.676278619459659,0.652157484601861,0.8467764616627412,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-35/call_1.1,0.484473013964183,-1.00213345657378,8.674770680648969,0.6483379338981012,0.8439404610647209,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-35/digital_1.0,0.7295903847238745,-1.1769815513004744,6.998083319019159,0.814997103551924,1.0041185084372644,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-36/call_0.9,0.4836611155701161,-1.4578502290385589,9.324361108670852,0.640296223126504,0.8562605879968515,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-36/call_1.0,0.4789986339856643,-1.4467572765311962,9.293207786747587,0.6363800293813606,0.8534444160660919,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-36/call_1.1,0.4749774778086972,-1.4345514035708111,9.251856820448939,0.6329978837031172,0.8512402587087486,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-36/digital_1.0,0.687265159083101,-1.9340825369918984,10.503568666774378,0.7814067632764425,0.9939553948981535,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-37/call_0.9,0.48366111557015146,-1.4578502290381368,9.324361108671496,0.6402962231265157,0.8562605879968298,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-37/call_1.0,0.4789986339856723,-1.446757276530641,9.29320778674636,0.6363800293812767,0.853444416066093,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-37/call_1.1,0.4749774778087416,-1.4345514035708264,9.251856820449616,0.6329978837031395,0.8512402587087596,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-37/digital_1.0,0.6872651590833124,-1.9340825369905128,10.5035686667715,0.7814067632765767,0.9939553948982195,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-38/call_0.9,0.48366232574207135,-1.4578498266270277,9.32437701386059,0.6402973034272303,0.8562609113312254,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-38/call_1.0,0.4789996415133056,-1.4467569208993805,9.29322099748294,0.6363809345855719,0.8534446795607404,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
tree_percell,heston_RF/13-38/call_1.1,0.47497830766217014,-1.434551093851492,9.251867670245716,0.6329986333957281,0.8512404709221063,1.0,cross_class near-pair set (not b5-387); heston_RF; measured moments have sampling error
